angle_rad,x_m,y_m,z_m
3.55062761506,-0.632654954072,-0.405850529335,0.497053376853
3.57154811715,-0.625664994048,-0.421524237182,0.499987339524
3.59246861925,-0.618348685687,-0.437048292411,0.502921302196
3.61338912134,-0.610709230983,-0.452415900898,0.505855264867
3.63430962343,-0.602749973353,-0.467620336987,0.508789227539
3.65523012552,-0.594474396179,-0.482654946434,0.51172319021
3.67615062762,-0.585886121278,-0.497513149321,0.514657152882
3.69707112971,-0.576988907322,-0.512188442933,0.517591115553
3.7179916318,-0.567786648189,-0.526674404608,0.520525078225
3.73891213389,-0.558283371262,-0.540964694543,0.523459040896
3.75983263598,-0.548483235662,-0.555053058572,0.526393003568
3.78075313808,-0.538390530433,-0.568933330903,0.52932696624
3.80167364017,-0.528009672663,-0.582599436813,0.532260928911
3.82259414226,-0.51734520555,-0.596045395312,0.535194891583
3.84351464435,-0.506401796411,-0.609265321758,0.538128854254
3.86443514644,-0.495184234647,-0.622253430429,0.541062816926
3.88535564854,-0.483697429639,-0.635004037062,0.543996779597
3.90627615063,-0.471946408604,-0.647511561334,0.546930742269
3.92719665272,-0.459936314394,-0.659770529311,0.54986470494
3.94811715481,-0.447672403243,-0.671775575837,0.552798667612
3.9690376569,-0.43516004247,-0.683521446885,0.555732630283
3.989958159,-0.422404708128,-0.695003001859,0.558666592955
4.01087866109,-0.409411982608,-0.706215215839,0.561600555627
4.03179916318,-0.396187552193,-0.717153181784,0.564534518298
4.05271966527,-0.382737204577,-0.727812112677,0.56746848097
4.07364016736,-0.369066826321,-0.738187343621,0.570402443641
4.09456066946,-0.355182400288,-0.748274333883,0.573336406313
4.11548117155,-0.341090003017,-0.758068668875,0.576270368984
4.13640167364,-0.326795802065,-0.767566062093,0.579204331656
4.15732217573,-0.312306053311,-0.776762356989,0.582138294327
4.17824267782,-0.297627098213,-0.785653528792,0.585072256999
4.19916317992,-0.282765361037,-0.794235686267,0.588006219671
4.22008368201,-0.267727346045,-0.80250507342,0.590940182342
4.2410041841,-0.252519634646,-0.810458071143,0.593874145014
4.26192468619,-0.237148882515,-0.818091198794,0.596808107685
4.28284518828,-0.221621816686,-0.825401115725,0.599742070357
4.30376569038,-0.205945232601,-0.832384622738,0.602676033028
4.32468619247,-0.190125991139,-0.839038663493,0.6056099957
4.34560669456,-0.174171015615,-0.845360325839,0.608543958371
4.36652719665,-0.158087288747,-0.851346843091,0.611477921043
4.38744769874,-0.1418818496,-0.856995595242,0.614411883714
4.40836820084,-0.125561790509,-0.862304110106,0.617345846386
4.42928870293,-0.109134253971,-0.867270064404,0.620279809058
4.45020920502,-0.0926064295219,-0.87189128478,0.623213771729
4.47112970711,-0.0759855505871,-0.87616574875,0.626147734401
4.49205020921,-0.0592788913186,-0.880091585588,0.629081697072
4.5129707113,-0.0424937634099,-0.883667077146,0.632015659744
4.53389121339,-0.0256375128966,-0.886890658605,0.634949622415
4.55481171548,-0.00871751694099,-0.889760919161,0.637883585087
